hand_id,player,stack,profit
752,GPTBot,3400,400
752,GeminiBot,2800,-200
752,ClaudeBot,2800,-200
753,GPTBot,3400,400
753,GeminiBot,2800,-200
753,ClaudeBot,2800,-200
754,GPTBot,4060,1060
754,GeminiBot,2940,-60
754,ClaudeBot,2000,-1000
755,GPTBot,3060,60
755,GeminiBot,2990,-10
755,ClaudeBot,2950,-50
756,GPTBot,3510,510
756,GeminiBot,2990,-10
756,ClaudeBot,2500,-500
757,GPTBot,3600,600
757,GeminiBot,2700,-300
757,ClaudeBot,2700,-300
758,GPTBot,3030,30
758,GeminiBot,2990,-10
758,ClaudeBot,2980,-20
759,GPTBot,3030,30
759,GeminiBot,2990,-10
759,ClaudeBot,2980,-20
760,GPTBot,3310,310
760,GeminiBot,2990,-10
760,ClaudeBot,2700,-300
761,GPTBot,3920,920
761,GeminiBot,2100,-900
761,ClaudeBot,2980,-20
762,GPTBot,3260,260
762,GeminiBot,2940,-60
762,ClaudeBot,2800,-200
763,GPTBot,2690,-310
763,GeminiBot,2990,-10
763,ClaudeBot,3320,320
764,GPTBot,3220,220
764,GeminiBot,2800,-200
764,ClaudeBot,2980,-20
765,GPTBot,3150,150
765,GeminiBot,2990,-10
765,ClaudeBot,2860,-140
766,GPTBot,3220,220
766,GeminiBot,2800,-200
766,ClaudeBot,2980,-20
767,GPTBot,3670,670
767,GeminiBot,2990,-10
767,ClaudeBot,2340,-660
768,GPTBot,3170,170
768,GeminiBot,2850,-150
768,ClaudeBot,2980,-20
769,GPTBot,3720,720
769,GeminiBot,2300,-700
769,ClaudeBot,2980,-20
770,GPTBot,3200,200
770,GeminiBot,2820,-180
770,ClaudeBot,2980,-20
771,GPTBot,3170,170
771,GeminiBot,2990,-10
771,ClaudeBot,2840,-160
772,GPTBot,3600,600
772,GeminiBot,2850,-150
772,ClaudeBot,2550,-450
773,GPTBot,3030,30
773,GeminiBot,2990,-10
773,ClaudeBot,2980,-20
774,GPTBot,3910,910
774,GeminiBot,2990,-10
774,ClaudeBot,2100,-900
775,GPTBot,3220,220
775,GeminiBot,2800,-200
775,ClaudeBot,2980,-20
776,GPTBot,3030,30
776,GeminiBot,2990,-10
776,ClaudeBot,2980,-20
777,GPTBot,3610,610
777,GeminiBot,2990,-10
777,ClaudeBot,2400,-600
778,GPTBot,3200,200
778,GeminiBot,2990,-10
778,ClaudeBot,2810,-190
779,GPTBot,3170,170
779,GeminiBot,2990,-10
779,ClaudeBot,2840,-160
780,GPTBot,3220,220
780,GeminiBot,2800,-200
780,ClaudeBot,2980,-20
781,GPTBot,3030,30
781,GeminiBot,2990,-10
781,ClaudeBot,2980,-20
782,GPTBot,3070,70
782,GeminiBot,2990,-10
782,ClaudeBot,2940,-60
783,GPTBot,3030,30
783,GeminiBot,2990,-10
783,ClaudeBot,2980,-20
784,GPTBot,3030,30
784,GeminiBot,2990,-10
784,ClaudeBot,2980,-20
785,GPTBot,3070,70
785,GeminiBot,2990,-10
785,ClaudeBot,2940,-60
786,GPTBot,3030,30
786,GeminiBot,2990,-10
786,ClaudeBot,2980,-20
787,GPTBot,3170,170
787,GeminiBot,2850,-150
787,ClaudeBot,2980,-20
788,GPTBot,3150,150
788,GeminiBot,2990,-10
788,ClaudeBot,2860,-140
789,GPTBot,3400,400
789,GeminiBot,2800,-200
789,ClaudeBot,2800,-200
790,GPTBot,3310,310
790,GeminiBot,2990,-10
790,ClaudeBot,2700,-300
791,GPTBot,3030,30
791,GeminiBot,2990,-10
791,ClaudeBot,2980,-20
792,GPTBot,3030,30
792,GeminiBot,2990,-10
792,ClaudeBot,2980,-20
793,GPTBot,3400,400
793,GeminiBot,2800,-200
793,ClaudeBot,2800,-200
794,GPTBot,2940,-60
794,GeminiBot,2800,-200
794,ClaudeBot,3260,260
795,GPTBot,3220,220
795,GeminiBot,2800,-200
795,ClaudeBot,2980,-20
796,GPTBot,3030,30
796,GeminiBot,2990,-10
796,ClaudeBot,2980,-20
797,GPTBot,3610,610
797,GeminiBot,2990,-10
797,ClaudeBot,2400,-600
798,GPTBot,3610,610
798,GeminiBot,2990,-10
798,ClaudeBot,2400,-600
799,GPTBot,3210,210
799,GeminiBot,2990,-10
799,ClaudeBot,2800,-200
800,GPTBot,6010,3010
800,GeminiBot,2990,-10
800,ClaudeBot,0,-3000
801,GPTBot,3400,400
801,GeminiBot,2800,-200
801,ClaudeBot,2800,-200
802,GPTBot,3210,210
802,GeminiBot,2990,-10
802,ClaudeBot,2800,-200
803,GPTBot,3220,220
803,GeminiBot,2800,-200
803,ClaudeBot,2980,-20
804,GPTBot,3070,70
804,GeminiBot,2990,-10
804,ClaudeBot,2940,-60
805,GPTBot,3760,760
805,GeminiBot,2990,-10
805,ClaudeBot,2250,-750
806,GPTBot,3220,220
806,GeminiBot,2800,-200
806,ClaudeBot,2980,-20
807,GPTBot,4320,1320
807,GeminiBot,1700,-1300
807,ClaudeBot,2980,-20
808,GPTBot,3270,270
808,GeminiBot,2750,-250
808,ClaudeBot,2980,-20
809,GPTBot,3220,220
809,GeminiBot,2800,-200
809,ClaudeBot,2980,-20
810,GPTBot,3220,220
810,GeminiBot,2800,-200
810,ClaudeBot,2980,-20
811,GPTBot,2580,-420
811,GeminiBot,2580,-420
811,ClaudeBot,3840,840
812,GPTBot,3220,220
812,GeminiBot,2800,-200
812,ClaudeBot,2980,-20
813,GPTBot,3030,30
813,GeminiBot,2990,-10
813,ClaudeBot,2980,-20
814,GPTBot,3610,610
814,GeminiBot,2990,-10
814,ClaudeBot,2400,-600
815,GPTBot,3030,30
815,GeminiBot,2990,-10
815,ClaudeBot,2980,-20
816,GPTBot,3600,600
816,GeminiBot,2850,-150
816,ClaudeBot,2550,-450
817,GPTBot,3070,70
817,GeminiBot,2990,-10
817,ClaudeBot,2940,-60
818,GPTBot,3530,530
818,GeminiBot,2990,-10
818,ClaudeBot,2480,-520
819,GPTBot,3910,910
819,GeminiBot,2990,-10
819,ClaudeBot,2100,-900
820,GPTBot,3610,610
820,GeminiBot,2990,-10
820,ClaudeBot,2400,-600
821,GPTBot,3610,610
821,GeminiBot,2990,-10
821,ClaudeBot,2400,-600
822,GPTBot,3150,150
822,GeminiBot,2990,-10
822,ClaudeBot,2860,-140
823,GPTBot,3030,30
823,GeminiBot,2990,-10
823,ClaudeBot,2980,-20
824,GPTBot,3200,200
824,GeminiBot,2820,-180
824,ClaudeBot,2980,-20
825,GPTBot,1720,-1280
825,GeminiBot,2990,-10
825,ClaudeBot,4290,1290
826,GPTBot,3910,910
826,GeminiBot,2990,-10
826,ClaudeBot,2100,-900
827,GPTBot,2940,-60
827,GeminiBot,2800,-200
827,ClaudeBot,3260,260
828,GPTBot,3210,210
828,GeminiBot,2990,-10
828,ClaudeBot,2800,-200
829,GPTBot,3610,610
829,GeminiBot,2990,-10
829,ClaudeBot,2400,-600
830,GPTBot,3150,150
830,GeminiBot,2990,-10
830,ClaudeBot,2860,-140
831,GPTBot,3530,530
831,GeminiBot,2990,-10
831,ClaudeBot,2480,-520
832,GPTBot,0,-3000
832,GeminiBot,2820,-180
832,ClaudeBot,6180,3180
833,GPTBot,3270,270
833,GeminiBot,2750,-250
833,ClaudeBot,2980,-20
834,GPTBot,3070,70
834,GeminiBot,2990,-10
834,ClaudeBot,2940,-60
835,GPTBot,3030,30
835,GeminiBot,2990,-10
835,ClaudeBot,2980,-20
836,GPTBot,3070,70
836,GeminiBot,2990,-10
836,ClaudeBot,2940,-60
837,GPTBot,3030,30
837,GeminiBot,2990,-10
837,ClaudeBot,2980,-20
838,GPTBot,3760,760
838,GeminiBot,2990,-10
838,ClaudeBot,2250,-750
839,GPTBot,2940,-60
839,GeminiBot,2800,-200
839,ClaudeBot,3260,260
840,GPTBot,3030,30
840,GeminiBot,2990,-10
840,ClaudeBot,2980,-20
841,GPTBot,3840,840
841,GeminiBot,2760,-240
841,ClaudeBot,2400,-600
842,GPTBot,4240,1240
842,GeminiBot,1780,-1220
842,ClaudeBot,2980,-20
843,GPTBot,0,-3000
843,GeminiBot,2990,-10
843,ClaudeBot,6010,3010
844,GPTBot,3270,270
844,GeminiBot,2750,-250
844,ClaudeBot,2980,-20
845,GPTBot,3400,400
845,GeminiBot,2800,-200
845,ClaudeBot,2800,-200
846,GPTBot,1860,-1140
846,GeminiBot,2990,-10
846,ClaudeBot,4150,1150
847,GPTBot,3310,310
847,GeminiBot,2990,-10
847,ClaudeBot,2700,-300
848,GPTBot,3160,160
848,GeminiBot,2990,-10
848,ClaudeBot,2850,-150
849,GPTBot,3400,400
849,GeminiBot,2940,-60
849,ClaudeBot,2660,-340
850,GPTBot,2940,-60
850,GeminiBot,2800,-200
850,ClaudeBot,3260,260
851,GPTBot,3610,610
851,GeminiBot,2990,-10
851,ClaudeBot,2400,-600
852,GPTBot,3150,150
852,GeminiBot,2990,-10
852,ClaudeBot,2860,-140
853,GPTBot,3030,30
853,GeminiBot,2990,-10
853,ClaudeBot,2980,-20
854,GPTBot,3070,70
854,GeminiBot,2990,-10
854,ClaudeBot,2940,-60
855,GPTBot,2700,-300
855,GeminiBot,2990,-10
855,ClaudeBot,3310,310
856,GPTBot,3220,220
856,GeminiBot,2800,-200
856,ClaudeBot,2980,-20
857,GPTBot,3310,310
857,GeminiBot,2990,-10
857,ClaudeBot,2700,-300
858,GPTBot,3480,480
858,GeminiBot,2760,-240
858,ClaudeBot,2760,-240
859,GPTBot,3610,610
859,GeminiBot,2990,-10
859,ClaudeBot,2400,-600
860,GPTBot,3220,220
860,GeminiBot,2800,-200
860,ClaudeBot,2980,-20
861,GPTBot,3400,400
861,GeminiBot,2800,-200
861,ClaudeBot,2800,-200
862,GPTBot,3220,220
862,GeminiBot,2800,-200
862,ClaudeBot,2980,-20
863,GPTBot,3030,30
863,GeminiBot,2990,-10
863,ClaudeBot,2980,-20
864,GPTBot,3400,400
864,GeminiBot,2800,-200
864,ClaudeBot,2800,-200
865,GPTBot,3030,30
865,GeminiBot,2990,-10
865,ClaudeBot,2980,-20
866,GPTBot,3170,170
866,GeminiBot,2990,-10
866,ClaudeBot,2840,-160
867,GPTBot,3030,30
867,GeminiBot,2990,-10
867,ClaudeBot,2980,-20
868,GPTBot,3030,30
868,GeminiBot,2990,-10
868,ClaudeBot,2980,-20
869,GPTBot,3150,150
869,GeminiBot,2990,-10
869,ClaudeBot,2860,-140
870,GPTBot,3210,210
870,GeminiBot,2990,-10
870,ClaudeBot,2800,-200
871,GPTBot,3610,610
871,GeminiBot,2990,-10
871,ClaudeBot,2400,-600
872,GPTBot,0,-3000
872,GeminiBot,2990,-10
872,ClaudeBot,6010,3010
873,GPTBot,3030,30
873,GeminiBot,2990,-10
873,ClaudeBot,2980,-20
874,GPTBot,3170,170
874,GeminiBot,2850,-150
874,ClaudeBot,2980,-20
875,GPTBot,3170,170
875,GeminiBot,2850,-150
875,ClaudeBot,2980,-20
876,GPTBot,3030,30
876,GeminiBot,2990,-10
876,ClaudeBot,2980,-20
877,GPTBot,3400,400
877,GeminiBot,2800,-200
877,ClaudeBot,2800,-200
878,GPTBot,3030,30
878,GeminiBot,2990,-10
878,ClaudeBot,2980,-20
879,GPTBot,3170,170
879,GeminiBot,2990,-10
879,ClaudeBot,2840,-160
880,GPTBot,2940,-60
880,GeminiBot,1500,-1500
880,ClaudeBot,4560,1560
881,GPTBot,3170,170
881,GeminiBot,2990,-10
881,ClaudeBot,2840,-160
882,GPTBot,3400,400
882,GeminiBot,2800,-200
882,ClaudeBot,2800,-200
883,GPTBot,3150,150
883,GeminiBot,2990,-10
883,ClaudeBot,2860,-140
884,GPTBot,3150,150
884,GeminiBot,2990,-10
884,ClaudeBot,2860,-140
885,GPTBot,3220,220
885,GeminiBot,2800,-200
885,ClaudeBot,2980,-20
886,GPTBot,3030,30
886,GeminiBot,2990,-10
886,ClaudeBot,2980,-20
887,GPTBot,2950,-50
887,GeminiBot,3070,70
887,ClaudeBot,2980,-20
888,GPTBot,3030,30
888,GeminiBot,2990,-10
888,ClaudeBot,2980,-20
889,GPTBot,3610,610
889,GeminiBot,2990,-10
889,ClaudeBot,2400,-600
890,GPTBot,3150,150
890,GeminiBot,2990,-10
890,ClaudeBot,2860,-140
891,GPTBot,3610,610
891,GeminiBot,2990,-10
891,ClaudeBot,2400,-600
892,GPTBot,2800,-200
892,GeminiBot,2990,-10
892,ClaudeBot,3210,210
893,GPTBot,2700,-300
893,GeminiBot,3320,320
893,ClaudeBot,2980,-20
894,GPTBot,3210,210
894,GeminiBot,2990,-10
894,ClaudeBot,2800,-200
895,GPTBot,3030,30
895,GeminiBot,2990,-10
895,ClaudeBot,2980,-20
896,GPTBot,3220,220
896,GeminiBot,2800,-200
896,ClaudeBot,2980,-20
897,GPTBot,3760,760
897,GeminiBot,2990,-10
897,ClaudeBot,2250,-750
898,GPTBot,3150,150
898,GeminiBot,2990,-10
898,ClaudeBot,2860,-140
899,GPTBot,3780,780
899,GeminiBot,2940,-60
899,ClaudeBot,2280,-720
900,GPTBot,2950,-50
900,GeminiBot,1000,-2000
900,ClaudeBot,5050,2050
901,GPTBot,4220,1220
901,GeminiBot,1800,-1200
901,ClaudeBot,2980,-20
902,GPTBot,2810,-190
902,GeminiBot,2990,-10
902,ClaudeBot,3200,200
903,GPTBot,3170,170
903,GeminiBot,2990,-10
903,ClaudeBot,2840,-160
904,GPTBot,3610,610
904,GeminiBot,2990,-10
904,ClaudeBot,2400,-600
905,GPTBot,3160,160
905,GeminiBot,2990,-10
905,ClaudeBot,2850,-150
906,GPTBot,3170,170
906,GeminiBot,2990,-10
906,ClaudeBot,2840,-160
907,GPTBot,3070,70
907,GeminiBot,2990,-10
907,ClaudeBot,2940,-60
908,GPTBot,3030,30
908,GeminiBot,2990,-10
908,ClaudeBot,2980,-20
909,GPTBot,3170,170
909,GeminiBot,2850,-150
909,ClaudeBot,2980,-20
910,GPTBot,3585,585
910,GeminiBot,2990,-10
910,ClaudeBot,2425,-575
911,GPTBot,3400,400
911,GeminiBot,2990,-10
911,ClaudeBot,2610,-390
912,GPTBot,3790,790
912,GeminiBot,2990,-10
912,ClaudeBot,2220,-780
913,GPTBot,3260,260
913,GeminiBot,2800,-200
913,ClaudeBot,2940,-60
914,GPTBot,3110,110
914,GeminiBot,2990,-10
914,ClaudeBot,2900,-100
915,GPTBot,3030,30
915,GeminiBot,2990,-10
915,ClaudeBot,2980,-20
916,GPTBot,3030,30
916,GeminiBot,2990,-10
916,ClaudeBot,2980,-20
917,GPTBot,3220,220
917,GeminiBot,2800,-200
917,ClaudeBot,2980,-20
918,GPTBot,3030,30
918,GeminiBot,2990,-10
918,ClaudeBot,2980,-20
919,GPTBot,3800,800
919,GeminiBot,2800,-200
919,ClaudeBot,2400,-600
920,GPTBot,3220,220
920,GeminiBot,2800,-200
920,ClaudeBot,2980,-20
921,GPTBot,3335,335
921,GeminiBot,2990,-10
921,ClaudeBot,2675,-325
922,GPTBot,3260,260
922,GeminiBot,2760,-240
922,ClaudeBot,2980,-20
923,GPTBot,3030,30
923,GeminiBot,2990,-10
923,ClaudeBot,2980,-20
924,GPTBot,3030,30
924,GeminiBot,2990,-10
924,ClaudeBot,2980,-20
925,GPTBot,3220,220
925,GeminiBot,2800,-200
925,ClaudeBot,2980,-20
926,GPTBot,3660,660
926,GeminiBot,2990,-10
926,ClaudeBot,2350,-650
927,GPTBot,3170,170
927,GeminiBot,2990,-10
927,ClaudeBot,2840,-160
928,GPTBot,3030,30
928,GeminiBot,2990,-10
928,ClaudeBot,2980,-20
929,GPTBot,6010,3010
929,GeminiBot,2990,-10
929,ClaudeBot,0,-3000
930,GPTBot,3220,220
930,GeminiBot,2800,-200
930,ClaudeBot,2980,-20
931,GPTBot,3170,170
931,GeminiBot,2990,-10
931,ClaudeBot,2840,-160
932,GPTBot,0,-3000
932,GeminiBot,2990,-10
932,ClaudeBot,6010,3010
933,GPTBot,3260,260
933,GeminiBot,2760,-240
933,ClaudeBot,2980,-20
934,GPTBot,3220,220
934,GeminiBot,2800,-200
934,ClaudeBot,2980,-20
935,GPTBot,3400,400
935,GeminiBot,2800,-200
935,ClaudeBot,2800,-200
936,GPTBot,3270,270
936,GeminiBot,2750,-250
936,ClaudeBot,2980,-20
937,GPTBot,3975,975
937,GeminiBot,2725,-275
937,ClaudeBot,2300,-700
938,GPTBot,3170,170
938,GeminiBot,2990,-10
938,ClaudeBot,2840,-160
939,GPTBot,3400,400
939,GeminiBot,2800,-200
939,ClaudeBot,2800,-200
940,GPTBot,3030,30
940,GeminiBot,2990,-10
940,ClaudeBot,2980,-20
941,GPTBot,3130,130
941,GeminiBot,2990,-10
941,ClaudeBot,2880,-120
942,GPTBot,2940,-60
942,GeminiBot,6060,3060
942,ClaudeBot,0,-3000
943,GPTBot,3300,300
943,GeminiBot,2850,-150
943,ClaudeBot,2850,-150
944,GPTBot,6010,3010
944,GeminiBot,2990,-10
944,ClaudeBot,0,-3000
945,GPTBot,3150,150
945,GeminiBot,2990,-10
945,ClaudeBot,2860,-140
946,GPTBot,6010,3010
946,GeminiBot,2990,-10
946,ClaudeBot,0,-3000
947,GPTBot,3210,210
947,GeminiBot,2990,-10
947,ClaudeBot,2800,-200
948,GPTBot,3400,400
948,GeminiBot,2800,-200
948,ClaudeBot,2800,-200
949,GPTBot,3400,400
949,GeminiBot,2800,-200
949,ClaudeBot,2800,-200
950,GPTBot,3320,320
950,GeminiBot,2740,-260
950,ClaudeBot,2940,-60
951,GPTBot,3300,300
951,GeminiBot,2850,-150
951,ClaudeBot,2850,-150
952,GPTBot,3150,150
952,GeminiBot,2990,-10
952,ClaudeBot,2860,-140
953,GPTBot,3260,260
953,GeminiBot,2800,-200
953,ClaudeBot,2940,-60
954,GPTBot,3210,210
954,GeminiBot,2990,-10
954,ClaudeBot,2800,-200
955,GPTBot,3390,390
955,GeminiBot,2990,-10
955,ClaudeBot,2620,-380
956,GPTBot,3190,190
956,GeminiBot,2990,-10
956,ClaudeBot,2820,-180
957,GPTBot,3210,210
957,GeminiBot,2990,-10
957,ClaudeBot,2800,-200
958,GPTBot,3210,210
958,GeminiBot,2990,-10
958,ClaudeBot,2800,-200
959,GPTBot,2700,-300
959,GeminiBot,2990,-10
959,ClaudeBot,3310,310
960,GPTBot,3320,320
960,GeminiBot,2700,-300
960,ClaudeBot,2980,-20
961,GPTBot,3220,220
961,GeminiBot,2800,-200
961,ClaudeBot,2980,-20
962,GPTBot,3220,220
962,GeminiBot,2800,-200
962,ClaudeBot,2980,-20
963,GPTBot,3450,450
963,GeminiBot,2990,-10
963,ClaudeBot,2560,-440
964,GPTBot,3220,220
964,GeminiBot,2800,-200
964,ClaudeBot,2980,-20
965,GPTBot,3220,220
965,GeminiBot,2800,-200
965,ClaudeBot,2980,-20
966,GPTBot,1000,-2000
966,GeminiBot,5020,2020
966,ClaudeBot,2980,-20
967,GPTBot,3210,210
967,GeminiBot,2990,-10
967,ClaudeBot,2800,-200
968,GPTBot,3070,70
968,GeminiBot,2990,-10
968,ClaudeBot,2940,-60
969,GPTBot,3610,610
969,GeminiBot,2990,-10
969,ClaudeBot,2400,-600
970,GPTBot,3170,170
970,GeminiBot,2990,-10
970,ClaudeBot,2840,-160
971,GPTBot,3210,210
971,GeminiBot,2990,-10
971,ClaudeBot,2800,-200
972,GPTBot,3060,60
972,GeminiBot,2990,-10
972,ClaudeBot,2950,-50
973,GPTBot,3030,30
973,GeminiBot,2990,-10
973,ClaudeBot,2980,-20
974,GPTBot,3610,610
974,GeminiBot,2990,-10
974,ClaudeBot,2400,-600
975,GPTBot,3610,610
975,GeminiBot,2990,-10
975,ClaudeBot,2400,-600
976,GPTBot,3030,30
976,GeminiBot,2990,-10
976,ClaudeBot,2980,-20
977,GPTBot,3220,220
977,GeminiBot,2800,-200
977,ClaudeBot,2980,-20
978,GPTBot,3150,150
978,GeminiBot,2990,-10
978,ClaudeBot,2860,-140
979,GPTBot,3670,670
979,GeminiBot,2990,-10
979,ClaudeBot,2340,-660
980,GPTBot,3210,210
980,GeminiBot,2990,-10
980,ClaudeBot,2800,-200
981,GPTBot,3170,170
981,GeminiBot,2990,-10
981,ClaudeBot,2840,-160
982,GPTBot,3480,480
982,GeminiBot,2760,-240
982,ClaudeBot,2760,-240
983,GPTBot,3150,150
983,GeminiBot,2990,-10
983,ClaudeBot,2860,-140
984,GPTBot,3030,30
984,GeminiBot,2990,-10
984,ClaudeBot,2980,-20
985,GPTBot,3150,150
985,GeminiBot,2990,-10
985,ClaudeBot,2860,-140
986,GPTBot,3400,400
986,GeminiBot,2800,-200
986,ClaudeBot,2800,-200
987,GPTBot,3220,220
987,GeminiBot,2800,-200
987,ClaudeBot,2980,-20
988,GPTBot,3150,150
988,GeminiBot,2990,-10
988,ClaudeBot,2860,-140
989,GPTBot,0,-3000
989,GeminiBot,2990,-10
989,ClaudeBot,6010,3010
990,GPTBot,3030,30
990,GeminiBot,2990,-10
990,ClaudeBot,2980,-20
991,GPTBot,3030,30
991,GeminiBot,2990,-10
991,ClaudeBot,2980,-20
992,GPTBot,1600,-1400
992,GeminiBot,2990,-10
992,ClaudeBot,4410,1410
993,GPTBot,6010,3010
993,GeminiBot,2990,-10
993,ClaudeBot,0,-3000
994,GPTBot,3170,170
994,GeminiBot,2850,-150
994,ClaudeBot,2980,-20
995,GPTBot,2690,-310
995,GeminiBot,2990,-10
995,ClaudeBot,3320,320
996,GPTBot,3560,560
996,GeminiBot,2990,-10
996,ClaudeBot,2450,-550
997,GPTBot,3030,30
997,GeminiBot,2990,-10
997,ClaudeBot,2980,-20
998,GPTBot,3220,220
998,GeminiBot,2800,-200
998,ClaudeBot,2980,-20
999,GPTBot,1720,-1280
999,GeminiBot,2990,-10
999,ClaudeBot,4290,1290
1000,GPTBot,3220,220
1000,GeminiBot,2800,-200
1000,ClaudeBot,2980,-20
